Gene_ID	DMSO_24h_rep1	DMSO_24h_rep2	GSK591_24h_rep1	GSK591_24h_rep2
LOC124903631	328	298	191	280
DNASE1	1371	907	1326	1165
SLX4	4158	4103	3806	4887
LOC105371060	4	2	0	2
LOC124903632	0	0	0	3
LOC101929732	62	43	62	65
NLRC3	4	4	10	19
RPL18P12	10	4	2	3
CLUAP1	2271	2096	2012	2048
C16orf90	0	0	0	0
MIR6126	1	0	2	1
NAA60	5179	5356	4976	6095
ZNF597	860	740	816	916
ZNF174	1035	1078	1048	1137
ZSCAN32	2110	2260	2115	2426
MTRNR2L4	0	0	0	0
MTND1P8	2	2	0	0
MTND2P34	0	0	0	0
MTCO1P28	1	0	0	2
MTCO2P28	0	0	0	0
LOC105371059	3	4	1	2
LOC646140	0	0	0	0
OR2C1	6	2	0	0
ZNF75A	1399	1132	1511	1345
TIGD7	314	232	331	249
ZNF263	3817	3993	3934	4311
LINC00921	205	79	179	157
MEFV	7825	6262	7546	7392
ZNF200	1203	1254	1399	1405
OR1F2P	15	8	6	10
TRK-CTT14-1	7	3	0	2
TRP-AGG1-1	6	3	5	1
TRK-CTT4-1	0	0	0	0
TRP-AGG2-8	0	1	0	1
OR1F1	210	141	150	200
TRP-TGG3-5	0	0	0	0
TRP-TGG3-4	0	0	0	0
TRP-AGG2-7	4	0	3	2
TRK-CTT5-1	1	2	0	4
TRK-CTT2-5	0	0	2	0
TRP-CGG1-2	9	3	2	14
TRP-TGG4-1	0	0	0	0
TRK-CTT8-1	0	0	0	0
TRP-TGG3-3	0	1	0	0
TRK-CTT3-1	66	47	67	62
TRR-CCT3-1	106	38	103	61
TRP-AGG6-1	2	4	2	4
TRR-CCG1-3	1	1	0	0
CASP16P	0	0	1	0
ZNF213	2654	2654	2220	2672
ZNF213-AS1	279	213	308	233
ZNF205	1436	1468	1295	1530
ZNF205-AS1	17	7	10	25
LOC124903629	3	12	2	4
ZSCAN10	0	0	3	2
RNU1-22P	0	0	0	0
LOC107984896	0	0	0	0
RNU1-125P	4	1	4	2
IL32	878	516	1003	764
LOC124900372	207	171	179	210
MMP25-AS1	47	59	47	37
MMP25	105	130	71	112
LOC100128770	3	14	3	31
BICDL2	412	324	305	332
THOC6	2854	2959	2472	3059
HCFC1R1	706	603	675	777
TNFRSF12A	14844	18552	14300	20573
CLDN6	6	4	2	2
CLDN9	23	16	22	16
GREP1	891	1063	867	1261
PKMYT1	4194	4842	3822	5350
PAQR4	2751	2795	2163	2610
KREMEN2	312	367	278	344
LOC105371055	10	1	10	3
RPL23AP86	0	0	0	0
FLYWCH1	9119	9200	8126	10140
FLYWCH2	1664	1748	1586	1782
LOC124903628	45	81	46	41
PRSS41	1	0	0	0
SNORA3C	0	0	0	0
PRSS33	0	0	0	0
ELOB	11344	11273	11926	12930
SRRM2	140313	126904	133202	144736
SRRM2-AS1	89	95	63	86
PRSS27	127	107	126	127
KCTD5	4118	4333	3962	4574
LOC124903627	4	6	4	2
ERVK13-1	1274	1068	1064	1188
FLJ42627	543	460	601	595
PDPK2P	146	122	87	497
LOC652276	470	493	456	417
PDPK1	9618	9481	9074	10586
MIR3178	0	3	2	0
CEMP1	16	10	22	25
AMDHD2	2037	1977	1838	2137
ATP6V0C	14836	15050	15574	16880
TBC1D24	3493	3618	2797	3479
NTN3	12	4	4	14
TEDC2-AS1	46	47	32	46
MIR6768	7	2	2	4
TEDC2	881	969	717	1088
LOC105371050	42	37	38	43
MIR6767	6	4	0	7
CCNF	9158	9190	7970	10461
ABCA17P	33	22	21	12
RPS16P7	2	3	4	5
ABCA3	276	327	214	246
MIR4717	0	0	0	1
MIR940	0	0	0	0
MIR3677	6	15	20	18
MIR3677HG	32	22	40	43
RNPS1	18715	19340	18756	21217
LOC107984839	0	4	2	2
ECI1	5861	6501	5026	6493
DNASE1L2	78	67	61	68
E4F1	3180	3447	3317	4114
PGP	3634	4102	3684	4659
BRICD5	118	99	116	152
MLST8	7127	7173	6138	7412
CASKIN1	44	43	38	100
TRAF7	17862	17242	16670	18367
SNORD60	55	52	62	47
SNHG19	1436	1385	1605	1691
RAB26	415	549	429	474
MIR3180-5	1	1	1	1
MIR6511B1	0	0	0	0
PKD1-AS1	5	2	4	16
MIR1225	0	0	0	0
TSC2	11263	10435	10063	11932
NTHL1	1684	1821	1448	1825
SLC9A3R2	2972	2704	2806	2742
LOC124903626	79	65	51	110
LOC124903625	10	18	10	17
MEIOB	0	0	0	0
FAHD1	2313	2276	1869	2201
HAGH	3242	3286	2941	3407
IGFALS	1	2	10	6
NUBP2	4464	4492	3941	4962
SPSB3	1724	1799	1644	2071
EME2	5402	4750	4565	5492
MRPS34	10346	10946	10115	12957
NME3	2587	2665	2226	2663
MIR3177	8	6	8	11
MAPK8IP3-AS1	0	0	0	0
MAPK8IP3	9543	8640	9818	11797
JPT2	20675	19316	19783	20919
CRAMP1	7236	7082	6718	7921
LOC105371046	0	2	0	0
TMEM204	0	0	0	2
IFT140	3043	3318	2894	3143
TELO2	4350	4450	3883	5001
PTX4	4	2	6	6
RPS3AP2	10	6	8	8
CLCN7	8470	8179	8199	9457
CCDC154	55	24	49	41
PERCC1	2	6	3	13
LOC105371044	102	86	82	97
C16orf91	1173	1224	1145	1417
LOC101929440	0	0	4	2
TJP1P1	0	2	0	4
UNKL	1877	1976	1829	1975
GNPTG	1528	1480	1604	1634
TSR3	3998	4071	3853	4600
BAIAP3	58	32	28	37
RPS20P2	9	6	0	3
UBE2I	14485	14076	14102	15878
LOC124903624	2	2	0	0
TPSP2	0	0	0	0
TPSP1	0	0	0	0
PRSS29P	0	0	0	0
TPSD1	0	0	0	0
TPSAB1	0	0	0	0
TPSB2	0	0	0	0
LOC124903621	0	0	0	0
TPSG1	0	0	2	0
LOC124903623	0	0	0	0
LOC124903622	0	0	0	0
CACNA1H	0	3	0	0
LOC105371042	0	0	0	0
LOC107984906	0	0	0	0
C1QTNF8	0	2	0	0
SSTR5	0	0	0	0
SSTR5-AS1	3	0	0	0
SOX8	0	0	0	0
CEROX1	0	2	0	0
LOC124903620	0	2	0	0
LMF1-AS1	0	0	4	0
LOC107984876	0	0	0	0
LOC124903619	79	66	59	50
LMF1	269	264	181	238
GNG13	3	0	2	1
CHTF18	3022	3374	2813	3676
RPUSD1	4176	4565	4145	4953
MIR662	130	96	147	109
MSLNL	47	30	66	55
MSLN	13722	11309	12164	11936
CIAO3	3300	3353	3088	3788
HAGHL	1263	1467	1265	1685
CCDC78	292	301	273	392
ANTKMT	1586	1711	1533	1912
METRN	3543	3945	3383	4376
FBXL16	11148	10517	9888	11772
WDR24	2279	2410	1876	2419
JMJD8	5187	5338	4808	5852
STUB1	8611	8770	8217	8999
STUB1-DT	0	0	2	0
RHBDL1	639	627	719	1104
RHOT2	8941	9517	8928	10456
WDR90	6272	6276	6697	8471
LOC105371038	15	14	10	30
MCRIP2	3775	3884	4016	4582
LOC100287175	10	3	9	17
TRG-CCC2-2	2	2	0	0
METTL26	2741	2678	2618	2663
WFIKKN1	25	12	13	29
LOC124903618	0	4	0	6
RAB40C	2293	2192	2355	2389
PIGQ	2728	2640	2086	2706
NHLRC4	11	6	11	23
PRR35	15	10	4	7
MIR3176	0	0	0	0
MIR5587	113	100	124	156
NME4	6661	6989	6565	7326
RPL23AP5	11	0	4	9
LOC100134368	65	27	57	57
PGAP6	3656	3498	3360	3908
MRPL28	6171	6449	6010	6782
AXIN1	7702	8073	7327	8322
PDIA2	0	0	0	4
ARHGDIG	0	4	2	0
RGS11	81	117	99	96
FAM234A	7136	7259	6521	7487
C4orf46P1	2	0	0	0
LUC7L	3520	3237	3524	3784
HBQ1	0	0	0	0
HBA1	38	13	21	22
HBA2	19	8	21	3
HBAP1	0	0	0	0
HBM	0	0	0	0
HBZP1	0	0	0	0
LOC107983982	0	0	0	0
HBZ	0	0	4	0
NPRL3	6467	6370	5908	7152
MPG	4014	3862	3985	4211
LOC124903617	2	0	2	5
RHBDF1	1376	1342	1321	1660
SNRNP25	2444	2521	2518	2812
POLR3K	2260	2254	2014	2393
IL9RP3	118	105	119	197
WASIR2	6	4	6	8
MIR6859-4	12	23	11	24
WASH4P	205	146	162	186
DDX11L10	4	0	0	0
LOC102723573	0	0	0	0
LOC107987381	0	0	0	0
LOC102723532	0	0	0	0
LOC124905328	0	0	0	0
LOC105379529	0	0	0	0
LOC102723632	0	0	0	0
LOC107987379	0	0	0	0
LOC107987380	0	0	0	0
LOC124900616	0	0	0	0
LOC102723592	0	0	0	0
LOC105369218	0	0	0	0
LOC124905327	0	0	0	0
LOC102723502	0	0	0	0
LOC102723478	0	0	0	0
LOC124905325	0	0	0	0
LOC124905326	0	0	0	0
LOC102723461	0	0	0	0
LOC102723432	0	0	0	0
WBP1LP5	0	0	0	0
OR4F28P	0	0	0	0
LOC105376730	0	0	0	0
OR4F13P	0	0	0	0
OR4F14P	0	0	0	0
OR4F15	0	0	0	0
OR4F6	0	0	0	0
GOLGA8VP	0	0	0	0
RN7SL209P	0	0	0	0
DNM1P47	0	0	0	0
UBE2Q2P13	0	0	0	0
LOC124903609	0	0	0	0
TARS3	1140	993	1029	1001
RNU6-807P	19	11	32	20
TM2D3	2126	2075	2077	2439
LINC02348	1	4	0	3
SNRPCP18	0	0	0	0
LOC124903567	0	0	2	0
LOC107987228	167	139	164	127
LOC124903566	1006	925	981	1207
PCSK6-AS1	0	0	0	0
LOC100507472	74	61	88	118
PCSK6	4536	4624	4321	5236
SNRPA1-DT	109	112	134	110
SNRPA1	5983	5868	5962	6009
SELENOS	3249	3288	3059	3518
LOC107984727	0	0	0	0
CHSY1	8989	9091	8386	9801
LOC124903564	8	8	0	4
LOC124903565	0	0	0	0
LOC105371026	27	28	31	43
LRRK1	7732	8250	7749	9067
ALDH1A3-AS1	358	412	366	422
ALDH1A3	4482	8266	4360	8234
LOC124903575	39	24	29	25
GCAWKR	2	2	0	2
PHF5HP	0	0	0	0
LOC440313	0	0	0	0
LOC105371024	0	6	4	9
LOC100419174	0	0	0	0
ASB7	3577	3320	3216	3709
LINS1	1750	1616	1779	1892
RNU6-181P	9	5	3	10
LOC102723335	0	1	0	0
RNU6-322P	0	0	0	0
PRKXP1	486	424	497	562
CERS3	5	0	1	2
CERS3-AS1	0	0	0	0
LOC105371021	2	4	0	4
SPATA41	64	29	26	36
RNA5SP402	0	0	4	0
LOC105371022	0	0	0	0
ADAMTS17	75	39	42	48
LOC400464	0	0	0	0
LOC124903563	2	0	0	0
RN7SL484P	0	0	0	0
DNM1P46	0	0	0	0
LOC105371020	0	0	0	1
LYSMD4	972	844	987	1071
MEF2A	7189	6836	6468	6680
RPL7P5	0	0	0	0
LOC105371019	0	0	0	0
LOC107984790	7	4	6	2
LOC124903562	14	12	4	3
LOC105371017	12	25	26	28
LINC02244	4	0	0	0
HNRNPA1P62	0	0	0	0
HSP90B2P	65	48	46	75
LRRC28	1373	1230	1128	1283
TTC23	2491	2338	2335	2471
SYNM	12	20	22	17
SYNM-AS1	0	0	2	0
LUNAR1	4	0	0	0
PGPEP1L	0	0	0	0
LOC124903561	0	0	6	2
MIR4714	3	0	1	4
LOC124903560	4	1	0	0
IGF1R	21932	20489	21751	22740
IRAIN	78	84	100	109
LOC100421087	0	0	0	0
FAM169B	0	0	0	0
LINC02351	0	0	0	0
LOC105371010	0	0	0	0
LINC01582	0	0	0	0
RNU6-1186P	0	0	0	0
LOC124903587	0	0	0	0
LINC02251	0	0	0	0
LOC105371009	0	0	3	0
ARRDC4	4132	4244	3451	4183
LOC124903585	0	0	0	0
LINC00923	0	0	0	0
LOC105371007	2	0	0	0
LOC101927310	0	0	0	0
RNA5SP401	0	0	0	0
LINC02254	0	1	0	0
RN7SL677P	0	0	0	0
LOC105371006	0	0	0	0
LINC02253	0	0	0	0
LOC105371005	0	0	0	0
LOC105371004	0	0	0	0
RN7SKP181	0	0	0	0
SPATA8	0	0	0	0
SPATA8-AS1	0	0	0	0
FAM149B1P1	10	0	6	2
LOC105371002	0	0	0	0
LOC105371001	0	0	0	0
RN7SKP254	0	1	0	0
RPL31P55	0	0	0	0
PGAM1P12	0	0	0	0
TUBAP12	0	0	0	0
LOC101927263	19	32	24	27
MIR1469	14	25	23	32
NR2F2	4249	3905	4086	3831
LOC124903584	0	0	0	0
LOC105370997	0	0	0	0
LOC124903583	0	4	6	2
NR2F2-AS1	28	20	36	15
LOC105369212	0	0	1	0
LOC105370998	0	0	0	0
LOC112268156	0	0	0	0
LOC124903582	0	0	0	0
RNU2-3P	0	0	0	0
LOC105370995	0	0	0	0
LOC105370993	0	0	0	0
LINC00924	0	0	0	0
LETR1	0	0	0	0
LOC105370990	0	0	0	0
LOC124903581	0	0	0	0
LOC105370991	0	0	0	0
LOC105370989	0	0	0	0
LOC440311	3	9	14	13
LOC105370988	8	16	10	7
LOC105370987	0	0	0	0
LOC105370986	2	0	6	0
LINC02852	0	0	0	0
RPL26P5	4	7	12	7
MCTP2	5269	5250	5223	5690
LOC105370984	0	0	0	0
H3P40	0	0	0	0
LOC105369203	0	0	0	0
LOC105371032	0	4	2	0
LINC01581	0	0	0	0
LINC01580	0	0	0	0
LINC01579	0	0	0	0
LINC02207	0	0	0	0
LOC107983974	0	0	0	0
LOC124900612	0	0	0	0
SEPHS1P2	1	0	0	0
LOC105370982	0	0	2	0
LOC105370980	0	0	0	0
LOC101927025	0	0	0	0
YBX2P2	11	12	17	7
RGMA	279	237	200	241
MIR3175	19	15	32	32
CHD2	19310	17959	19050	19976
CHASERR	3056	2934	3062	3076
LOC124903558	34	47	30	38
ASB9P1	0	0	0	0
LOC101926994	35	11	63	36
LOC100652792	0	0	0	0
H2AZ2P1	171	159	152	173
RPL31P6	0	0	0	0
HMGN1P38	468	425	431	409
LOC124903559	0	0	0	0
FAM174B	6	0	2	2
LINC00930	0	0	0	0
C15orf32	0	0	0	0
LOC104613533	0	0	0	0
ENO1P2	0	0	0	0
LOC124903615	0	0	0	0
ST8SIA2	1	0	0	0
NPM1P5	0	1	1	1
DUXAP6	0	0	0	0
LOC107987227	0	0	0	0
LOC124903557	14	39	25	48
SLCO3A1	3482	3552	3336	3924
LOC124903608	0	0	0	0
LOC105370974	0	0	0	0
THRAP3P2	0	0	0	0
TRY-GTA12-1	0	0	1	0
LOC105370973	0	0	0	0
CRAT37	0	0	0	0
LOC107984778	0	0	0	0
LOC105370972	0	0	0	0
SV2B	861	1001	698	1005
LOC390638	0	0	0	0
VPS33B-DT	23	22	8	16
LOC105370970	2	0	3	1
VPS33B	2115	2191	2119	2482
LOC124903556	5	3	6	11
PRC1-AS1	39	44	47	34
PRC1	20775	19601	20402	21392
RCCD1	3830	3987	3595	4057
RCCD1-AS1	3	0	12	9
UNC45A	12743	12935	12809	14573
HDDC3	1022	1120	835	1182
MAN2A2	8237	8445	7740	9908
FES	20	22	24	38
FURIN	23754	22794	21196	24161
RN7SL363P	0	0	0	0
LOC105370969	0	0	0	2
LOC124903590	0	0	0	0
BLM	2703	2995	2770	3102
LINC01585	1	2	0	0
HSPE1P3	13	25	26	18
CRTC3-AS1	13	8	5	7
LOC124903554	49	56	48	54
LOC124903555	3	2	0	5
CRTC3	5343	5313	5029	5740
IQGAP1	74223	69828	68725	72531
NDUFA3P4	2	0	0	0
ZNF774	585	435	507	486
GABARAPL3	0	0	0	2
RN7SL736P	0	0	0	0
GOLGA2P8	11	18	8	12
NIFKP5	0	0	0	0
LOC124903553	1078	878	1049	1024
NGRN	8314	9161	7998	9739
TTLL13	49	49	78	93
GDPGP1	1170	1128	931	1101
CIB1	6459	6660	5946	6812
RPS12P26	180	117	217	170
SEMA4B	21316	16907	20727	19302
RN7SL346P	1	4	0	0
IDH2-DT	6	0	5	2
IDH2	2470	2427	2213	2746
ZNF710-AS1	39	55	46	78
MIR3174	26	33	32	35
ZNF710	8076	7914	7967	8560
LOC100421368	0	0	0	0
RNU7-111P	0	0	1	0
ARPIN	4228	3909	3394	4090
RNU6-1111P	11	14	14	16
MIR5009	7	5	12	1
LOC100631255	0	0	0	2
MIR5094	17	5	3	9
LOC124903552	8	14	3	16
AP3S2	46	42	37	55
ARPIN-AP3S2	0	0	0	0
LOC124903551	16	18	2	2
ANPEP	115910	108999	99484	105837
MESP2	14	14	0	14
LOC124903550	0	6	3	0
MRPL15P1	0	0	2	0
MESP1	37	52	33	51
RNU6-132P	0	0	0	0
WDR93	23	8	12	8
RPL36AP43	15	15	21	13
PEX11A	1281	1070	1115	1213
PLIN1	66	35	45	45
KIF7	524	622	525	697
TICRR	4555	4630	4009	5207
LINC00928	0	0	0	0
RHCG	40	2	45	10
LOC112268153	8	0	4	0
LOC105370964	4	0	10	6
LOC105371031	0	0	0	0
LOC107984777	0	0	0	0
MIR9-3	0	0	0	0
MIR9-3HG	0	0	0	0
LOC124903549	0	0	0	0
TRR-TCG1-1	3	10	11	6
MIR6766	1	5	3	5
POLG	16701	16082	16965	18732
LOC124903548	15	23	28	19
FANCI	12143	11776	10422	12290
RLBP1	16	6	4	18
LOC124903574	5	8	5	17
HMGB1P8	0	0	0	0
RNU7-195P	0	2	1	3
ABHD2	16136	15317	14797	16673
LOC124903573	2	2	6	6
CARMAL	0	8	4	15
LOC100129942	2	1	1	0
KRT18P47	0	0	0	0
LOC124903572	0	0	1	0
MFGE8	12629	11123	11701	11327
HAPLN3	656	576	712	583
ACAN	0	0	0	0
LOC105370960	0	2	0	0
ISG20	343	385	339	356
MIR3529	0	0	0	0
MIR7-2	0	0	0	0
MIR1179	0	0	0	0
AEN	7072	7022	6868	8648
LINC01586	0	0	0	0
LOC124903547	4	2	4	4
DET1	883	754	808	860
MRPS11	2784	2586	2551	2729
MRPL46	1849	1903	1778	1942
LOC105370959	0	0	0	0
LOC105370958	0	0	0	0
LOC105370957	0	0	0	0
NTRK3-AS1	0	0	0	0
MED28P6	0	0	0	0
MIR11181	0	0	0	0
NTRK3	2	0	0	0
LOC124903580	0	0	0	0
LOC124903579	0	0	0	0
LINC00052	2	0	2	0
RNU6-185P	0	0	0	0
LOC102724465	0	0	0	0
LOC105370956	0	0	0	0
LOC107984735	0	0	0	0
LOC105370955	0	0	0	0
LOC102724452	0	0	0	0
LOC105370954	0	0	0	0
AGBL1-AS1	5	3	6	8
LOC124900360	0	0	0	0
RNA5SP400	0	0	0	0
LINC01584	0	0	0	0
AGBL1	2	0	2	0
LOC105370953	0	0	0	0
LOC105370952	0	0	0	0
MIR548AP	0	0	0	0
RNU6-231P	0	0	0	0
MIR1276	4	3	3	7
KLHL25	601	711	621	826
LINC02883	12	30	26	14
RNU6-1280P	0	0	0	0
FABP5P9	30	21	26	28
RNU7-79P	0	0	0	0
LOC124903546	0	0	0	0
AKAP13	14942	14172	13142	14572
MIR7706	0	0	0	0
ADAMTS7P4	16	20	18	21
DNM1P45	0	0	0	0
LOC105370948	0	0	0	1
RN7SL428P	0	0	2	0
CSPG4P12	8	6	6	12
NIFKP8	4	2	0	0
LOC124903545	2	2	0	1
PDE8A	5820	6019	5529	6444
HMGB1P43	0	0	0	0
RNU6-796P	0	0	0	0
RNU6-339P	0	0	0	0
SLC28A1	12	10	8	6
LOC124900361	0	0	0	0
ALPK3	10	25	19	19
ZNF592	7633	7479	7100	8863
SEC11A	10315	10031	10605	10686
LOC102724093	16	10	13	31
LOC105370936	1	0	0	0
LOC105370934	2	0	0	0
LOC105370933	0	4	0	0
LOC105370932	4	4	10	4
BNC1	27952	24392	25898	25989
HDGFL3	11107	11102	10489	11308
TM6SF1	1	6	2	13
LOC124903588	0	0	0	0
LOC124903543	22	18	25	30
MIR4515	0	0	0	0
FABP5P8	0	0	0	2
BTBD1	12534	12051	11715	12058
LOC124903542	30	4	21	16
C15orf40	1815	1603	1521	1766
RAMAC	1154	1101	1271	1266
LOC105370928	4	1	3	11
HOMER2	2922	2880	2682	3067
WHAMM	2491	2387	2632	2944
SCARNA15	10	8	14	32
FSD2	0	0	3	0
SNHG21	426	443	413	414
ACTG1P17	24	20	21	21
LOC338963	0	0	0	0
LOC100421235	3	7	12	5
AP3B2	199	192	158	181
CPEB1-AS1	0	0	0	0
DNM1P36	2	0	0	3
SAXO2	102	50	55	82
RNU1-77P	2	2	3	0
EFL1	6580	6123	5911	6577
LOC105370924	5	2	4	4
LINC01583	5	4	0	0
MEX3B	112	127	111	112
LOC105370923	1	0	0	0
LOC100288241	0	0	0	0
LOC105370922	0	0	0	0
LOC102724001	0	0	1	2
LOC124903541	0	0	0	0
LOC105370921	2	0	0	0
LOC102723985	0	5	2	0
TMC3	0	0	0	0
TMC3-AS1	4	7	3	0
STARD5	115	92	77	87
IL16	12	10	7	10
ANP32BP3	0	0	0	0
CFAP161	7	2	0	2
LOC124903540	0	0	6	0
TLNRD1	4152	4400	3480	4854
MIR4514	2	0	1	2
MESD	6467	6346	6044	6585
MIR549A	0	0	0	0
LOC124903539	0	0	0	0
CEMIP	88	62	118	102
ABHD17C	2944	2827	2960	3139
RNU6-380P	0	0	0	0
MIR5572	0	3	1	2
LOC124903538	12	2	2	4
LOC101929586	0	0	0	0
LOC124903537	2	0	2	6
ARNT2	385	416	452	492
ARNT2-DT	0	0	0	0
LINC00927	0	0	0	0
CTXND1	0	0	6	4
FAH	6182	5985	5644	6093
ZFAND6	6095	5942	6185	6160
LOC100420205	0	0	0	0
BCL2A1	4	0	0	8
FDPSP9	0	0	0	2
ST20-AS1	196	216	200	238
ST20	238	232	211	226
MTHFS	41	40	55	59
ST20-MTHFS	8	8	9	15
LOC124903536	190	132	138	208
RNU6-667P	0	0	0	0
RPS12P25	0	0	0	0
TRC-GCA5-1	0	0	0	0
LOC390618	0	0	0	0
LOC124903591	0	0	0	0
TFDP1P3	7	4	6	3
LOC105370919	4	2	0	0
LOC105370918	2	0	0	0
MINAR1	480	485	499	645
TMED3	9362	9575	9382	10192
ANKRD34C	0	0	1	0
HNRNPCP3	1	2	1	2
MIR184	0	0	0	0
ANKRD34C-AS1	0	0	0	0
LOC107984750	0	0	0	0
LOC105370917	0	0	0	0
LOC100129540	1	0	0	0
RASGRF1	26	49	30	59
CTSH	2313	2361	2183	2695
RNU6-415P	0	0	0	0
MORF4L1	26398	23699	26402	25723
RPL21P116	0	0	0	0
LOC124903535	0	0	2	0
TRK-CTT1-2	2	0	2	0
LOC390614	1	6	6	0
ADAMTS7	2229	2457	2298	2914
LOC112268143	0	0	0	0
LOC646938	1	0	0	0
DNM1P37	0	0	0	0
LOC646934	0	0	0	0
LOC105370913	1	2	0	3
RPL18P11	0	0	0	0
CHRNB4	0	4	0	0
CHRNA3	4	0	2	4
CHRNA5	1357	1348	1354	1259
PSMA4	19125	18227	18771	19838
HYKK	658	658	601	716
IREB2	18616	17677	18099	18940
LOC105370912	8	2	7	9
RWDD1P1	0	0	0	0
CRABP1	0	0	0	0
WDR61	3732	3910	3763	4096
LOC105370910	42	59	31	46
DNAJA4	2	5	4	0
DNAJA4-DT	0	0	0	0
ACSBG1	26	41	20	25
IDH3A	13169	13928	12913	14171
LOC124903534	6	6	18	12
CIB2	36	30	23	27
SH2D7	0	0	0	0
TBC1D2B	7465	7108	6891	7793
LOC91450	40	46	29	53
ADAMTS7P3	21	16	11	17
COMMD4P1	4	0	1	1
RN7SL214P	0	0	0	0
LOC124903533	0	0	0	0
GOLGA6FP	4	0	0	0
DNM1P9	0	0	0	0
CSPG4P13	0	0	0	0
LINGO1-AS2	0	0	0	0
LINGO1-AS1	0	0	0	0
LINGO1	10	2	2	6
LOC105370906	0	0	0	0
LOC101929457	0	2	7	0
HMG20A	6503	5884	6555	6816
LOC646853	1	0	0	0
LINC00597	11	17	11	9
HMGN1P27	0	0	0	0
PEAK1	6101	6115	5382	5742
TSPAN3	18534	17233	18498	18171
PSTPIP1	30	29	35	21
KRT8P23	1	0	0	0
RN7SL278P	0	0	1	0
LOC105370904	0	0	0	0
RCN2	10108	10435	10374	11371
RN7SKP217	2	3	0	1
MIR3713	0	0	0	0
TRK-CTT16-1	2	1	0	0
SCAPER	2093	1845	1694	1677
LOC124903532	0	3	0	0
ISL2	0	0	0	0
TYRO3P	35	49	36	81
ETFA	14401	14644	15020	15504
LOC101929439	4	4	1	0
LOC124903531	0	0	0	0
TMEM266	27	16	19	18
LOC124903616	3	0	0	1
NRG4	1021	977	1077	954
FBXO22	7934	7844	7601	7913
RN7SL510P	2	3	6	4
UBE2Q2	5579	5364	5182	5610
DNM1P49	0	0	0	0
RN7SL319P	0	0	0	0
GOLGA6EP	2	0	0	0
MIR4313	1	0	0	0
LOC101929408	4	0	0	1
PPIAP47	0	0	0	0
DNM1P35	4	12	20	20
ODF3L1	2	0	8	3
CSPG4	52	33	34	61
SNX33	5905	5565	5360	5980
IMP3	4160	4231	4209	4394
SNUPN	4105	3661	3689	3754
LOC107984720	18	25	6	25
LOC105370902	10	8	4	9
PTPN9	8211	8448	7523	9003
RPL13P4	0	0	0	0
SIN3A	14158	13415	12678	13941
MAN2C1	7368	7172	6412	8013
MIR631	57	53	68	54
NEIL1	453	351	406	436
COMMD4	3421	3425	3317	3639
ANP32BP1	16	20	12	27
DNM1P34	0	0	0	1
RN7SL327P	0	0	0	0
GOLGA6D	0	0	0	0
RN7SL489P	0	0	0	0
GOLGA6C	0	0	1	0
NIFKP4	0	0	0	0
LOC105376731	0	0	0	0
C15orf39	4252	3964	3590	4446
LOC107984772	0	0	0	0
RPL36AP45	0	2	2	0
LOC124903530	0	8	1	2
LOC124900369	0	0	0	0
LOC100128721	0	4	3	6
LOC124903529	12	28	7	6
PPCDC	704	741	627	783
SCAMP5	154	138	137	189
RPP25	103	113	85	111
COX5A	11873	11763	12638	12157
FAM219B	4962	4729	4753	5657
MPI	2694	2540	2047	2427
SCAMP2	7802	7982	7826	8685
MIR6882	2	1	1	3
ULK3	4032	4272	3900	4415
LOC105370897	0	9	6	6
CPLX3	29	28	14	9
LMAN1L	52	44	56	54
MIR4513	0	0	0	0
CSK	10795	11195	10619	11951
CYP1A2	0	2	0	0
CYP1A1	21	29	8	26
EDC3	4670	4926	4670	5178
CLK3	3957	3693	3999	4034
LOC102723750	71	75	62	88
LOC124903527	10	2	12	6
ARID3B	614	613	647	662
LOC124903528	5	0	5	1
LOC102723714	12	21	12	11
LOC124903526	6	5	12	5
LOC124903524	0	0	0	0
LOC124903525	0	0	0	0
LOC124903523	0	0	0	0
LOC283731	0	0	0	0
ISLR2	2	4	14	10
COMMD4P2	2	0	1	3
LOC107987224	0	0	0	6
RN7SL429P	0	0	0	0
GOLGA6A	0	0	0	2
DNM1P33	0	8	4	0
PML	10949	9070	10407	10745
STOML1	1133	888	947	1186
LOXL1	295	270	255	383
LOXL1-AS1	488	416	392	488
TBC1D21	0	0	0	0
LOC102723657	0	0	0	0
LOC105370892	0	0	0	0
INSYN1-AS1	0	0	0	4
INSYN1	2	8	0	2
CD276	14491	13761	14476	15596
LOC105370891	0	0	0	0
NPTN-IT1	786	531	676	710
NPTN	11663	10368	12090	11656
MRPS15P1	0	2	0	0
REC114	2	0	0	0
LOC124903571	0	0	0	0
LOC105370890	2	0	1	0
HCN4	3	2	0	2
MIR12135	0	1	0	0
NPM1P43	0	0	0	0
FKBP1AP2	0	0	1	2
NEO1	7009	6098	6166	6530
NPM1P42	16	4	10	10
LOC107984801	0	0	0	0
ADPGK-AS1	24	8	17	23
ADPGK	7124	6623	7185	7212
BBS4	1382	1446	1372	1435
HIGD2B	11	8	6	4
RN7SL853P	0	0	0	0
GOLGA6B	0	0	0	0
LOC112268145	13	7	9	13
LINC02259	0	0	0	2
LOC646665	124	148	147	229
LOC100420930	0	0	2	0
MIR630	0	0	0	0
ARIH1	23290	22665	21199	22785
PHB1P20	0	0	0	0
TMEM202-AS1	33	56	31	39
TMEM202	0	0	0	0
RPL12P35	4	1	0	1
