Gene_ID	DMSO_rep1	DMSO_rep2	GSK_rep1	GSK_rep2
NBPF8	4237	4172	4347	4602
LOC101929788	0	0	0	0
LRIG2-DT	15	10	4	4
LOC107985189	11	8	3	6
SLC16A1-AS1	364	336	298	403
AKR7A2P1	20	7	4	4
SLC16A1	30835	29178	37938	39908
LOC100420170	0	0	0	0
ST13P21	0	0	0	0
NBPF4	0	0	0	0
LOC124905417	0	0	0	0
SLC25A24P1	0	0	0	0
NBPF5P	0	0	0	0
SLC25A24P2	0	0	0	0
LOC124905416	0	0	0	0
LOC124905418	0	0	0	0
NBPF6	0	0	0	0
SLC25A24	4454	4116	5282	5440
LINC02785	0	0	0	0
VAV3-AS1	0	0	0	0
LOC100131348	0	0	0	0
RPL31P12	0	0	3	0
FOXO6-AS1	13	9	1	0
FOXO6	125	113	67	97
RPL36AP9	0	0	0	0
LOC102723924	128	103	91	110
MED18	1988	1918	2142	2311
SESN2	10123	8870	8316	8807
ATP5IF1	981	1657	2076	3380
DNAJC8	5150	6171	5545	7500
LOC124904813	0	0	0	0
LOC124904769	0	0	0	0
RN7SL679P	0	0	0	0
MIR1976	3	1	2	0
RPS6KA1	12127	13858	12844	13819
DPPA2P2	0	4	0	0
ID3	1247	1820	4531	4283
LOC105376859	58	55	52	91
LOC124903876	0	0	0	0
LOC101928163	0	0	4	2
E2F2	333	510	988	1403
ASAP3	6381	7595	1842	2524
LOC124903875	19	17	6	4
TCEA3	115	155	60	84
ZNF436-AS1	209	267	161	227
ZNF436	2737	2780	2600	2988
HNRNPR	12850	14586	9364	12395
LINC01355	369	358	277	296
RPL29P6	0	0	0	0
LOC124904837	1	4	0	0
RCC2-AS1	123	111	139	119
RCC2	26837	27790	27756	32773
PADI6	0	0	0	0
PADI4	2	3	303	277
MIR3972	0	0	0	2
PADI3	0	10	46	34
PADI1	8	4	43	31
LINC02783	0	6	20	15
LOC105376808	0	0	0	0
LOC124903861	0	2	2	5
PADI2	1563	2057	668	5350
SDHB	9337	10274	7549	9434
ATP13A2	8540	9461	5202	5509
LOC105376806	4	3	0	2
MFAP2	0	0	2	2
CROCC	1421	2284	1087	1176
RNU1-2	39	19	38	35
TRN-GTT4-1	0	0	0	0
LOC105376805	2	0	0	0
LOC107985101	0	0	0	0
RNU1-5P	0	0	0	0
TRE-TTC3-1	0	0	0	0
LOC112267871	2	2	4	0
LOC124903860	27	26	34	18
TRG-CCC1-2	5	3	8	4
TRV-CAC11-2	0	0	0	0
MIR3675	0	0	0	0
PDE4DIPP9	0	0	0	0
NBPF1	4485	4100	3086	3759
CROCCP2	1225	1345	1065	1040
LOC124905568	0	0	0	0
MST1P2	1242	1205	1002	819
RNVU1-7	41	17	35	49
LOC107985736	0	0	0	0
LOC124905566	0	0	0	0
TRNAG-CCC	0	0	0	0
LOC124905567	0	0	0	0
LOC124905565	0	0	0	0
LOC124905570	0	0	0	0
LOC124905564	0	0	0	0
LOC124900584	0	0	0	0
LOC124905569	0	0	0	0
LOC124900583	0	0	0	0
RNVU1-18	73	37	102	94
LOC105379524	0	0	0	0
TRNAN-GUU	0	0	0	0
TRNAE-UUC	0	0	0	0
LOC440570	0	0	0	0
LOC102724562	0	0	0	0
RNU1-3	17	19	40	18
LOC124903857	0	0	0	0
TRG-CCC4-1	7	4	1	6
EIF1AXP1	1919	1945	2475	2625
LOC124905571	0	0	0	0
ESPNP	0	0	0	0
TRV-CAC13-1	0	0	0	0
TRG-CCC5-1	0	0	0	0
LOC124905563	0	0	0	0
LOC124905577	0	0	0	0
RNU1-4	11	10	7	6
CROCCP4	4	4	2	4
MST1L	214	177	109	96
LOC124905556	0	0	0	0
LOC124905554	0	0	0	0
LOC124905576	0	0	0	0
LOC124905573	0	0	0	0
LOC124905559	0	0	0	0
LOC124905560	0	0	0	0
LOC124905572	0	0	0	0
LOC102724250	0	0	0	0
LINC01719	76	114	74	88
LOC124905557	0	0	0	0
LOC124905562	0	0	0	0
LOC124905553	0	0	0	0
LOC124905555	0	0	0	0
LOC124905575	0	0	0	0
LOC124905561	0	0	0	0
LOC124905574	0	0	0	0
LOC124905552	0	0	0	0
LOC124905558	0	0	0	0
LOC101056699	0	0	0	0
PDE4DIPP8	0	0	0	0
TRV-CAC11-1	0	0	0	0
LOC124900582	0	0	0	0
LOC124905551	0	0	0	0
TRE-TTC4-1	0	0	0	0
RNU1-6P	0	0	0	0
LINC01783	20	4	23	24
TRN-GTT5-1	0	0	0	0
RNU1-1	86	71	71	123
CROCCP3	304	335	308	313
LINC01772	351	465	229	289
NECAP2	4829	5688	5273	5913
SPATA21	170	153	166	229
RPL22P3	0	0	1	0
SZRD1	15900	18126	20968	22140
FBXO42	4239	4039	3431	3646
MT1XP1	25	53	27	12
CPLANE2	558	399	319	290
ANO7L1	64	78	20	23
ARHGEF19	154	112	191	178
HNRNPCL3	0	0	0	0
PRAMEF27	0	0	0	0
LOC107987483	0	0	0	0
PRAMEF22	0	0	0	0
PRAMEF28P	0	0	0	0
PRAMEF6	0	0	0	0
PRAMEF29P	0	0	0	0
RNU6-1072P	0	0	0	0
PRAMEF7	0	0	0	0
PRAMEF10	0	0	0	0
PRAMEF4	0	0	0	0
PRAMEF2	0	0	0	0
HNRNPCL1	2	4	0	0
PRAMEF30P	0	0	0	0
PRAMEF11	0	0	0	0
LINC01784	0	0	0	0
LOC124905310	0	0	0	0
LOC389834	0	0	0	0
LOC100233156	0	0	0	0
LOC101927088	0	0	0	0
LOC124905314	0	0	0	0
SNX18P17	0	0	0	0
LOC107987401	0	0	0	0
LOC105379566	0	0	0	0
ANKRD20A14P	0	0	0	0
LOC107987360	0	0	0	0
LOC105379417	0	0	0	0
LOC100289026	0	0	0	0
LOC105379565	0	0	0	0
LOC102723847	0	0	0	0
LOC124905337	0	0	0	0
LOC100996316	0	0	0	0
LOC124905336	0	0	0	0
LOC102723776	0	0	0	0
LOC105379562	0	0	0	0
LOC124905335	0	0	0	0
LOC105379561	0	0	0	0
LOC105379557	0	0	0	0
LOC729369	0	0	0	0
LOC105379555	0	0	0	0
LOC102723681	0	0	0	0
LOC105379556	0	0	0	0
LOC101929819	0	0	0	0
LOC102723528	0	0	0	0
LOC124905333	0	0	0	0
LOC112268317	0	0	0	0
LOC105379554	0	0	0	0
LOC102723393	0	0	0	0
LOC102723408	0	0	0	0
LOC642249	0	0	0	0
LOC124905334	0	0	0	0
LOC102723382	0	0	0	0
LOC102723462	0	0	0	0
LOC102723347	0	0	0	0
LOC107987396	0	0	0	0
LOC107984150	0	0	0	0
LOC102725051	0	0	0	0
LOC124905313	0	0	0	0
LOC100288966	0	0	0	0
LOC100288929	0	0	0	0
LOC107987359	0	0	0	0
LOC101927555	0	0	0	0
LOC102724962	0	0	0	0
LOC124900598	0	0	0	0
LOC100505874	0	0	0	0
LOC100287610	0	0	0	0
LOC124905315	0	0	0	0
RNA5-8SP8	0	0	0	0
RNA18SP3	0	0	0	0
LOC100286895	0	0	0	0
RNA28SN5	0	0	0	0
RNA5-8SN5	0	0	0	0
RNA18SN5	0	0	0	0
RNA45SN5	0	0	0	0
LOC100507395	0	0	0	0
LOC105379420	0	0	0	0
LOC283788	0	0	0	0
LOC100996375	0	0	0	0
LOC124905311	0	0	0	0
LOC124905312	0	0	0	0
VN1R44P	0	0	0	0
LOC105379275	0	0	0	0
LOC100996362	0	0	0	0
LOC102724902	0	0	0	0
LOC101930589	0	0	0	0
LOC110467537	0	0	0	0
LOC107987395	0	0	0	0
LOC110467524	0	0	0	0
DDX11L16	1	2	3	1
WASH6P	345	437	575	492
WASIR1	0	0	0	0
IL9R	8	6	27	27
TRPC6P1	0	0	0	0
ELOCP24	0	0	0	0
LOC124905309	0	0	0	0
VAMP7	5306	5221	4825	4931
DPH3P2	0	0	0	0
AMD1P2	0	2	2	4
SPRY3	727	835	431	644
CCNQP2	0	0	0	0
PARP4P1	0	0	0	0
SLC25A15P1	0	0	0	0
TPTE2P4	0	1	0	0
CYCSP49	0	0	0	0
LOC124905308	0	0	0	0
ANKRD36P1	0	0	0	0
LOC105377244	0	0	0	0
CYCSP48	0	0	0	0
RNU6-1314P	0	0	0	0
PPP1R12BP1	5	11	3	2
LOC124900507	0	0	0	0
REREP2Y	0	0	0	0
RBMY2DP	0	0	0	0
OFD1P15Y	0	0	0	0
LOC107987352	0	0	0	0
HSFY8P	0	0	0	0
USP9YP26	0	0	0	0
CDY23P	0	0	0	0
ELOCP11	0	0	0	0
PRYP4	0	0	0	0
XKRYP6	0	0	0	0
USP9YP21	0	0	0	0
RNU1-40P	0	0	0	0
USP9YP20	0	0	0	0
RAB9AP3	0	0	0	0
TRAPPC2P4	0	0	0	0
OFD1P18Y	0	0	0	0
OFD1P14Y	0	0	0	0
ELOCP17	0	0	0	0
CDY22P	0	0	0	0
CDY21P	0	0	0	0
XKRYP5	0	0	0	0
USP9YP19	0	0	0	0
USP9YP9	0	0	0	0
TTTY3	0	0	0	0
RNU1-107P	0	0	0	0
USP9YP30	0	0	0	0
RAB9AP2	0	0	0	2
TRAPPC2P5	0	0	0	1
OFD1P13Y	0	0	0	0
ELOCP34	0	0	0	0
CDY1	0	0	0	0
CDY20P	0	0	0	0
USP9YP33	0	0	0	0
USP9YP36	0	0	0	0
CDY19P	0	0	0	0
GOLGA6L16P	0	0	0	0
GOLGA6L14P	0	0	0	0
DNM1P26	0	0	0	0
DNM1P48	0	0	0	0
CSPG4P1Y	0	0	0	0
CSPG4P4Y	0	0	0	0
CHRFAM7AP1	0	0	0	0
RN7SL725P	0	0	0	0
GOLGA2P3Y	0	0	0	0
UBE2Q2P5Y	0	0	0	0
DNM1P27	0	0	0	0
GOLGA6L13P	0	0	0	0
LINC00265-3P	0	0	0	1
CICP1	0	0	0	0
SEPTIN14P23	0	0	1	0
RPL41P6	0	0	0	0
RBMY2YP	0	0	0	0
TTTY17C	0	0	0	0
TRIM60P12Y	0	0	0	0
ZNF736P4Y	0	0	0	0
TTTY4C	0	0	0	0
BPY2C	0	0	0	0
ZNF736P5Y	0	0	0	0
TRIM60P7Y	0	0	0	0
ZNF736P1Y	0	0	0	0
TRIM60P6Y	0	0	0	0
LOC105377242	0	0	0	0
DAZ4	0	0	0	0
DAZ3	0	0	0	0
LOC105377241	0	0	0	0
TRIM60P11Y	0	0	0	0
ZNF736P2Y	0	0	0	0
TRIM60P10Y	0	0	0	0
BPY2B	0	0	0	0
TTTY4B	0	0	0	0
ZNF736P12Y	0	0	0	0
TRIM60P5Y	0	0	0	0
TTTY17B	0	0	0	0
LOC107987350	0	0	0	0
RBMY2XP	0	0	0	0
RPL41P7	0	0	0	1
SEPTIN14P22	0	0	0	0
LINC00266-2P	0	0	0	0
CICP2	0	0	0	0
LINC00265-2P	1	0	0	0
GOLGA6L12P	0	2	0	0
DNM1P25	0	0	0	0
UBE2Q2P4Y	0	0	0	0
RN7SL818P	0	0	0	0
GOLGA2P2Y	0	0	0	0
CHRFAM7AP2	0	0	0	0
CSPG4P3Y	0	0	0	0
CSPG4P2Y	0	0	0	0
DNM1P24	0	0	0	2
GOLGA6L11P	0	0	0	0
CDY18P	0	0	0	0
USP9YP31	0	0	0	0
USP9YP35	0	0	0	0
CDY17P	0	0	0	0
CDY1B	0	0	0	0
ELOCP10	0	0	0	0
OFD1P12Y	0	0	0	0
TRAPPC2P10	0	0	0	0
RAB9AP5	2	2	5	0
USP9YP12	0	0	0	0
RNU1-86P	0	0	0	0
TTTY3B	0	0	0	0
USP9YP11	0	0	0	0
USP9YP13	0	0	0	0
XKRYP4	0	0	0	0
CDY16P	0	0	0	0
CDY15P	0	0	0	0
ELOCP9	0	0	0	0
OFD1P11Y	0	0	0	0
TRAPPC2P9	0	0	0	0
RAB9AP1	0	0	0	0
RNU1-97P	0	0	0	0
USP9YP29	0	0	0	0
USP9YP25	0	0	0	0
XKRYP3	0	0	0	0
PRYP3	0	0	0	0
ELOCP16	0	0	0	0
CDY14P	0	0	0	0
USP9YP18	0	0	0	0
HSFY6P	0	0	0	0
LOC107987349	0	0	0	0
OFD1P10Y	0	0	0	0
RBMY2CP	0	0	0	0
REREP1Y	0	0	0	0
LOC124900506	0	0	0	0
PPP1R12BP2	0	1	0	0
LOC105377239	0	0	0	0
DAZ2	0	0	0	0
DAZ1	0	0	0	0
LOC105377238	0	0	0	0
TRIM60P9Y	0	0	0	0
ZNF736P3Y	0	0	0	0
TRIM60P8Y	0	0	0	0
BPY2	0	0	0	0
TTTY4	0	0	0	0
ZNF736P11Y	0	0	0	0
TRIM60P4Y	0	0	0	0
TTTY17A	0	0	0	0
LOC107987348	0	0	0	0
RBMY2WP	0	0	0	0
FAM8A10P	0	0	0	0
RBMY2BP	0	0	0	0
OFD1P9Y	0	0	0	0
LOC107987357	0	0	0	0
HSFY7P	0	0	0	0
USP9YP24	0	0	0	0
CDY13P	0	0	0	0
ELOCP8	0	0	0	0
PRY	0	0	0	0
TTTY6	0	0	0	0
LOC101929148	0	0	0	0
RBMY1J	0	0	0	0
TSPY21P	0	0	0	0
RBMY2VP	0	0	0	0
TTTY25P	0	0	0	0
LOC100652931	0	0	0	0
RBMY2FP	0	0	0	0
TSPY22P	0	0	0	0
TTTY5	0	0	0	0
RBMY1KP	0	0	0	0
RBMY2UP	0	0	0	0
TSPY23P	0	0	0	0
RBMY1F	0	0	0	0
TTTY6B	0	0	0	0
LOC102725532	0	0	0	0
PRY2	0	0	0	0
ELOCP15	0	0	0	0
CDY12P	0	0	0	0
USP9YP17	0	0	0	0
HSFY5P	0	0	0	0
LOC107987356	0	0	0	0
OFD1P8Y	0	0	0	0
RBMY2AP	0	0	0	0
RBMY1E	0	0	0	0
RBMY1D	0	0	0	0
LOC105377237	0	0	0	0
LOC105377236	0	0	0	0
CDY11P	0	0	0	0
USP9YP8	0	0	0	0
USP9YP3	0	0	0	0
CDY10P	0	0	0	0
ELOCP5	0	0	0	0
RBMY1A1	0	0	0	0
RBMY1B	0	0	0	0
RBMY1HP	0	0	0	0
TSPY14P	0	0	0	0
RBMY2TP	0	0	0	0
RBMY2EP	0	0	0	0
PRORY	0	0	0	0
RBMY2SP	0	0	0	0
LOC107987347	0	0	0	0
LOC107987346	0	0	0	0
NEFLP1	0	0	0	0
LOC105377225	0	0	0	0
TOMM22P1	0	0	0	0
TMEM167AP1	0	0	0	0
GAPDHP17	0	0	0	0
HSFY4P	0	0	0	0
RPS4Y2	0	0	0	0
TBL1YP1	0	0	0	0
FAM8A9P	0	0	0	0
EIF1AY	0	0	0	0
KDM5DP1	0	0	0	0
TTTY10	0	0	0	0
ZNF885P	0	0	0	0
ZNF884P	0	0	0	0
ZNF886P	0	0	0	0
RCC2P2	0	0	0	0
LOC105377224	0	0	0	0
KDM5D	0	0	0	0
TXLNGY	0	0	0	0
LOC105377223	0	0	0	0
LOC102723934	0	0	0	0
BCORP1	0	0	0	0
GAPDHP19	0	0	0	0
LOC124905306	0	0	0	0
RNU6-255P	0	0	0	0
CD24P4	125	226	145	407
ZNF839P1	0	0	0	0
TTTY14	0	0	0	0
MTCYBP2	0	0	0	0
OFD1P7Y	0	0	0	0
LOC124905307	0	0	0	0
USP9YP28	0	0	0	0
USP9YP10	0	0	0	0
XKRYP2	0	0	0	0
LOC124905305	0	0	0	0
PRYP6	0	0	0	0
ELOCP14	0	0	0	0
USP9YP2	0	0	0	0
GPM6BP2	0	0	0	0
HSFY2	0	0	0	0
TTTY9A	0	0	0	0
OFD1P6Y	0	0	0	0
TRAPPC2P7	0	0	0	0
RAB9AP4	0	0	0	0
OFD1P5Y	0	0	0	0
TTTY9B	0	0	0	0
GPM6BP1	0	0	0	0
USP9YP1	0	0	0	0
ELOCP7	0	0	0	0
HSFY1	0	0	0	0
PRYP5	0	0	0	0
XKRYP1	0	0	0	0
USP9YP5	0	0	0	0
RNU1-48P	0	0	0	0
LOC124905304	0	0	0	0
USP9YP14	0	0	0	0
OFD1P4Y	0	0	0	0
ELOCP13	0	0	0	0
FAM41AY2	0	0	0	0
TUBB1P1	0	0	0	0
RNA5SP523	0	0	0	0
LOC105377220	0	0	0	0
RNA5SP522	0	0	0	0
FAM224A	0	0	0	0
CLUHP2	0	0	0	0
TAF9P2	0	0	0	0
LOC105377219	0	0	0	0
LOC124905303	0	0	0	0
CDY9P	0	0	0	0
ELOCP26	0	0	0	0
PRYP2	0	1	0	0
ACTG1P11	0	2	0	0
XKRY2	0	0	0	0
USP9YP16	0	0	0	0
RNU1-95P	0	0	0	0
USP9YP15	0	0	0	0
TRAPPC2P8	0	0	0	0
OFD1P2Y	0	0	0	0
ELOCP12	0	0	0	0
CDY2A	0	0	0	0
CDY8P	0	0	0	0
USP9YP32	0	0	0	0
USP9YP34	0	0	0	0
CDY7P	0	0	0	0
USP9YP6	0	0	0	0
USP9YP7	0	0	0	0
CDY6P	0	0	0	0
CDY2B	0	0	0	0
ELOCP6	0	0	0	0
OFD1P1Y	0	0	0	0
TRAPPC2P3	0	0	0	0
RNU1-128P	0	0	0	0
USP9YP27	0	0	0	0
USP9YP23	0	0	0	0
XKRY	0	0	0	0
ACTG1P2	0	0	0	0
PRYP1	0	0	0	0
ELOCP36	0	0	0	0
CDY5P	0	0	0	0
LOC124905302	0	0	0	0
LOC105377218	0	0	0	0
TAF9P1	0	0	0	0
CLUHP1	0	0	0	0
FAM224B	0	0	0	0
RNA5SP521	0	0	0	0
RNA5SP520	0	0	0	0
LOC105377217	0	0	0	0
TUBB1P2	0	0	0	0
FAM41AY1	0	0	0	0
ELOCP35	0	0	0	0
SURF6P1	0	0	0	0
RNU6-184P	0	0	0	0
RNU6-109P	0	0	0	0
LOC124900508	0	0	0	0
STSP1	0	0	0	0
PUDPP1	0	0	0	0
LOC107987355	0	0	0	0
CYCSP46	1	0	0	0
MED13P1	0	0	0	0
NLGN4Y-AS1	0	0	0	0
AGKP1	0	0	0	0
NLGN4Y	0	0	0	0
LOC100379236	0	0	0	0
PNPLA4P1	0	0	0	0
VCY1B	0	0	0	0
VCY	0	0	0	0
ANOS2P	0	1	0	4
PSIP1P2	0	0	0	0
TMSB4Y	0	0	0	0
MIR12120	0	0	0	0
PSMA6P1	329	338	285	281
UTY	0	0	0	0
DPPA2P1	0	0	0	0
TAB3P1	0	0	0	0
LOC112268312	0	0	0	0
SFPQP1	0	0	0	0
CASKP1	0	0	0	0
DDX3Y	0	0	0	0
CDY4P	0	0	0	0
USP9Y	0	0	0	0
TTTY15	0	0	0	0
LOC112268311	0	0	0	0
MED14P1	0	0	0	0
SHROOM2P1	0	0	0	0
XGY1	0	0	0	2
LOC124905301	0	0	0	0
GYG2P1	0	0	0	0
LOC107987343	0	0	0	0
ARSDP1	3	0	2	1
ARSLP1	0	0	0	0
FAM8A4P	0	0	0	0
RN7SL702P	0	0	0	0
ARSFP1	0	0	0	0
RPS24P1	0	0	0	0
MXRA5Y	0	0	0	0
ASS1P6	0	0	0	0
RCC2P1	0	0	0	0
IGKV1ORY-1	0	0	0	0
MTND1P12	0	0	0	0
CHEK2P1	0	0	0	0
ACTR3BP1	0	0	0	0
SLC9B1P1	0	0	0	0
PABPC1P5	0	0	0	0
DUX4L19	0	0	0	0
DUX4L18	0	0	0	0
DUX4L17	0	0	0	0
DUX4L16	0	0	0	0
LOC105379273	48	33	25	40
SNX18P1Y	0	0	1	16
ANKRD20A6P	0	0	0	0
LINC00268-2P	54	55	19	26
SOWAHCP1	126	152	65	89
TEKT4P1	63	67	54	50
MTCO1P37	0	0	0	0
MTCO3P37	0	1	0	0
LOC107987335	0	0	0	0
LOC100419952	0	5	0	0
CDRT15P10	6	3	0	0
RNA5-8SP6	0	0	0	0
RNA18SP2	0	0	0	0
LOC101059962	0	0	0	0
CDC27P2	0	0	0	0
PCMTD1P1	0	0	0	0
DUX4L31	0	0	0	0
MRPL57P10	0	0	0	0
RNA5SP519	0	0	0	0
RNA5SP518	0	0	0	0
TSPY5P	0	0	0	0
TSPY20P	0	0	0	0
RBMY2QP	0	0	0	0
RBMY2OP	0	0	0	0
TTTY23	0	0	0	0
TSPY13P	0	0	0	0
TSPY18P	0	0	0	0
RBMY2NP	0	0	0	0
TTTY22	0	0	0	0
LOC107987342	0	0	0	0
TTTY1	0	0	0	0
TTTY2	0	0	0	0
TTTY21	0	0	0	0
TTTY7B	0	0	0	0
TTTY8	0	0	0	0
TTTY24P	0	0	0	0
TTTY31P	0	0	0	0
RBMY2MP	0	0	0	0
TTTY11	0	0	0	0
LOC105377235	0	0	0	0
TTTY19	0	0	0	0
LOC105377234	0	0	0	0
TTTY18	0	0	0	0
LOC107987340	0	0	0	0
LINC00279	0	0	0	0
LOC107987354	0	0	0	0
LOC105377232	0	0	0	0
TTTY27P	0	0	0	0
ZNF736P10Y	0	0	0	0
TRIM60P3Y	0	0	0	0
LOC105377231	0	0	0	0
MTND2P3	0	0	0	0
NMTRQ-TTG8-1	0	0	0	0
MTND1P1	0	0	0	0
MTCYBP1	0	0	0	0
MTND6P1	0	0	0	0
ZNF736P6Y	0	0	0	0
TSPY24P	0	0	0	0
RBMY2KP	0	0	0	0
TTTY30P	0	0	0	0
FAM8A7P	0	0	0	0
RBMY2JP	2	0	0	0
ZNF736P9Y	0	0	0	0
ZNF736P7Y	0	0	0	0
BPY2DP	0	0	0	0
ZNF736P8Y	0	0	0	0
TRIM60P2Y	0	0	0	0
ZNF92P1Y	0	0	0	0
TRIM60P1Y	0	0	0	0
LOC105377229	0	0	0	0
TTTY12	0	0	0	0
LOC107987339	0	0	0	0
RFTN1P1	0	0	0	0
TTTY16	0	0	0	0
TSPY12P	0	0	0	0
RBMY2HP	0	0	0	0
TTTY26P	0	0	0	0
LOC107987338	0	0	0	0
RNU6-521P	0	0	0	0
RNU6-941P	0	0	0	0
RN7SKP282	0	0	0	0
PRKY	19	27	36	46
GPR143P	0	0	0	0
FAM199YP	0	0	0	0
TBL1Y	0	0	0	0
ATP5PFP1	0	0	0	0
AMELY	0	0	0	0
GOT2P5	0	0	0	0
SRIP3	0	0	0	0
TSPY17P	0	0	0	0
TTTY8B	0	0	0	0
TTTY7	0	0	0	0
TTTY21B	0	0	0	0
TTTY2B	0	0	0	0
TTTY1B	0	0	0	0
LOC107987353	0	0	0	0
LINC00280	0	0	0	0
RBMY2GP	0	0	0	0
TSPY19P	0	0	0	0
TSPY11P	0	0	0	0
FAM197Y9	0	0	0	0
TTTY23B	0	0	0	0
DLGAP5P1	0	0	0	0
TUSC2P1	0	0	0	0
RPL26P37	1	0	0	0
SNX3P1Y	0	0	0	0
KRT18P10	0	0	0	0
EIF4A1P2	13	32	28	34
VDAC1P6	0	2	2	3
RNU2-57P	0	0	0	0
PCDH11Y	1	0	0	0
SERBP1P2	0	0	0	0
MIR9985	0	0	0	0
RNU6-303P	0	0	0	0
UBE2V1P3	0	0	0	0
LOC100533723	0	0	6	0
LOC105377227	0	0	4	4
RNF19BPY	0	0	0	0
USP12PY	1	0	0	0
TGIF2LY	0	0	0	0
PRRC2CP1	0	0	0	0
AGPAT5P1	0	0	0	0
LINC00278	0	0	0	0
EEF1A1P41	0	0	0	0
ZFY-AS1	0	0	0	0
ZFY	0	0	0	0
NAP1L1P2	0	0	0	0
HSFY3P	0	0	0	0
RPS4Y1	0	0	0	0
TOMM22P2	0	0	0	0
RNASEH2CP1	0	0	0	0
SRY	0	0	0	0
RNU6-1334P	0	0	0	0
XGY2	0	0	0	0
CD99	9722	11203	12513	13360
LINC00102	0	0	0	0
CD99P1	194	208	149	174
MIR6089	0	0	0	0
LOC101928092	79	125	54	49
ZBED1	7873	9561	4321	5104
LOC124905239	3	8	3	6
DHRSX	1597	1921	1821	2420
LOC107985677	2	12	6	13
LOC105379413	0	6	35	24
LINC02968	1	9	95	77
ASMT	0	0	4	0
AKAP17A	5487	6089	7230	7264
P2RY8	6	2	4	2
ASMTL	2940	3245	1441	1660
ASMTL-AS1	500	528	447	397
LINC00106	52	49	38	29
LOC105373102	0	0	0	0
SLC25A6	83353	96360	66512	70265
LOC101928032	397	445	779	689
IL3RA	37	36	51	70
RNA5SP498	0	0	0	0
MIR3690	0	0	0	0
LOC124905238	0	0	0	0
CSF2RA	4	22	0	14
CRLF2	0	0	2	5
LOC652608	0	0	0	0
LOC100418703	0	0	0	0
RPL14P5	0	0	0	0
SHOX	0	0	0	0
LOC102724521	24	7	5	18
PPP2R3B	928	919	1206	1185
LINC00685	165	197	159	195
GTPBP6	7126	7854	6008	6240
PLCXD1	980	1111	1865	1698
LOC124905300	0	0	0	0
LOC124905299	0	0	0	0
TMLHE	1547	1548	1272	1396
TMLHE-AS1	0	0	0	0
H2AB3	0	0	1	1
MIR1184-3	0	0	0	0
F8A3	24	18	27	14
MIR1184-2	0	0	0	0
F8A2	10	11	4	1
H2AB2	0	0	0	0
TMLHEP1	2	8	8	6
LOC101927830	0	0	0	0
PHF10P1	0	2	0	3
TWF1P2	4	6	4	27
CLIC2	356	443	679	780
RAB39B	0	13	9	19
VBP1	3673	3890	4558	4993
BRCC3	3593	4053	3577	4691
MTCP1	245	209	145	165
CMC4	191	227	129	135
FUNDC2	3574	4530	3529	4016
ZNF622P1	2	0	0	0
EEF1A1P31	16	10	5	10
MIR1184-1	0	6	0	0
F8A1	71	107	83	139
H2AB1	0	0	0	0
F8	1314	1475	968	1061
SMIM9	2	1	0	1
HMGN1P37	27	42	45	46
MPP1	1511	1975	1514	1527
SNORA56	0	0	0	0
MIR664B	0	0	0	0
SNORA36A	0	0	0	0
DKC1	11497	11103	11025	12620
GAB3	751	779	1233	1266
OR3B1P	0	0	0	1
LOC105373387	0	0	0	0
CTAG2	0	0	0	0
IKBKGP1	34	46	71	116
FAM223B	0	0	0	0
ATF4P1	3	0	0	0
CTAG1B	0	0	0	0
CTAG1A	0	0	0	0
ATF4P2	1	2	0	0
FAM223A	0	0	0	0
IKBKG	741	705	941	910
G6PD	6404	7074	5523	6797
LOC124905229	4	1	3	0
FAM3A	3536	3563	3201	3232
RN7SL697P	0	0	0	0
SLC10A3	1875	2118	2113	2345
UBL4A	4381	4548	4640	5009
LAGE3	1632	1533	1533	1378
PLXNA3	9847	9942	7459	7760
MIR6858	0	0	0	0
FAM50A	2356	2961	2835	3468
GDI1	5638	6287	7978	9013
ATP6AP1	9802	11021	9318	10316
ATP6AP1-DT	65	85	28	29
TAFAZZIN	3157	3304	4394	3865
DNASE1L1	2912	2804	3717	3709
SNORA70	237	222	324	254
RPL10	129655	136363	106204	104298
LOC124905228	934	946	762	729
EMD	2441	3285	3006	3407
FLNA	101226	85427	165741	167405
LOC105373386	0	1	0	1
TKTL1	0	0	4	0
TEX28	0	0	0	0
OPN1MW3	0	0	0	0
TEX28P3	0	0	0	0
OPN1MW2	0	0	0	0
TEX28P1	0	0	0	0
OPN1MW	0	0	0	0
TEX28P2	0	0	0	0
OPN1LW	0	0	0	0
MECP2	10461	10920	7697	8813
MIR718	0	0	0	0
IRAK1	28247	28613	21101	21940
MIR3202-2	0	0	0	0
MIR3202-1	4	0	0	0
TMEM187	1464	1303	1327	990
HCFC1-AS1	4	6	9	5
HCFC1	21426	24215	25961	33037
RENBP	0	8	2	4
NAA10	4031	5104	5348	6966
ARHGAP4	67	76	15	48
AVPR2	0	0	0	1
L1CAM-AS1	1	0	0	0
L1CAM	395	413	1093	1058
CYCSP45	2	3	0	3
PDZD4	7	14	21	35
SSR4	11002	12734	10647	12010
IDH3G	3922	4590	4476	4563
SRPK3	13	9	11	21
LOC124905227	129	132	216	195
PLXNB3	1459	1422	2386	2467
PLXNB3-AS1	56	50	55	52
LOC124905226	55	87	41	47
ABCD1	1970	2263	1662	2231
BCAP31	17196	18375	24292	25961
SLC6A8	14116	15048	15857	16169
PNCK	16	6	23	8
RN7SL687P	0	0	0	0
RPL18AP16	0	0	0	0
DUSP9	113	142	186	264
