## RunInfo	version:1.0.3	nmap_idx:53793034	nunmap_idx:0	annotated_features:13545	total_fragments:53793034	pair_mapped:53685806	pair_mixed:107228	single_mapped:0	unmapped:0	unique:53793034	ambig:0	overlap_unique:195989	overlap_ambig:0
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
L1FLnI_2p16.1ja	10031	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2p12c	8836	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q14.3b	10044	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q14.3v	10022	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q21.2p	10050	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q22.2g	10133	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q24.1s	10013	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q24.1ma	8595	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q24.2t	9185	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q24.3c	10030	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q31.3a	10162	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q32.1j	10390	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q32.1r	9377	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q32.3fa	10189	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLI_2q33.1	8048	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q33.1j	10154	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q33.1p	8961	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q34b	10159	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q34e	9305	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q35b	9566	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_2q35k	10734	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1ORF2_3p26.1	8048	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p25.3g	10528	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p24.3ia	9701	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p24.3na	10149	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p24.3va	9247	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p24.3wa	10018	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p22.3z	10038	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p22.1d	9316	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3p12.1k	10138	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q12.1e	10133	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q13.13d	10024	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q22.1c	10183	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q22.1d	8548	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q22.1i	10490	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q22.1n	8949	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q22.3i	10140	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q23n	9344	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q24i	10321	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q24ba	10110	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q26.2c	9789	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_3q29c	8566	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p16.2f	9596	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p15.33h	8912	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p15.33l	10898	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p15.2i	10146	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p15.1n	10028	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p12n	10416	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p12r	9197	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4p11c	10575	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q12cb	10146	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q12rb	10561	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q13.1k	8734	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q13.2m	10274	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q13.2aa	10156	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q21.21t	9720	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q21.22d	9235	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q21.22h	10997	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q21.3a	10028	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q22.1h	10101	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q22.1la	10201	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q24s	10024	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q24y	10100	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q25ea	10165	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q25fa	11236	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q26z	8766	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q31.22i	10150	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q31.22q	10455	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q31.3c	10163	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q32.1l	9924	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q32.3ca	10021	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_4q34.1u	10015	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5p15.32j	9934	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5p13.2g	8860	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5p13.1s	10138	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q11.2bb	10023	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q12.1g	10140	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q13.3p	10126	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q14.1s	10113	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q15ca	9576	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q22.1l	8618	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q22.3d	10122	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q23.1g	9628	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q31.2b	10013	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q32i	9423	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q32p	10014	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q33.1i	10000	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q33.3i	10104	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_5q34da	10234	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLI_5q35.3	8045	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6p23	10146	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6p22.3i	10151	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6p21.2d	10161	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6p12.3w	10021	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6p11.2h	10114	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q13na	11566	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q13ra	8601	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q14.1ya	10006	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q14.3ta	8533	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q16.1h	10030	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q16.1ga	10454	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q16.1ha	10168	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q16.2g	9996	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q16.3k	10151	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q21x	10032	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q22.1ma	8638	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q23.1a	10133	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q23.2k	8963	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q24.1j	10030	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_6q26g	10024	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7p21.2c	10150	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7p21.2d	10029	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7p21.2f	9434	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7p14.3n	10172	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7p12.1f	8512	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7q21.11a	10606	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7q21.3d	9332	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7q21.3h	9040	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7q31.32e	10126	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7q33k	9797	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7q36.2d	8650	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_7q36.3g	10144	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8p23.3e	10143	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8p23.3f	9722	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8p12b	10153	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8p12l	9670	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q11.23i	10142	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q11.23k	9885	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q12.3g	10103	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q21.11f	9970	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q21.13ra	10439	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q21.3n	9371	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q22.1z	10043	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q22.1ma	10140	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q23.1j	10004	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q23.2d	10147	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q23.3x	10029	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q24.12u	10164	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q24.21h	8595	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_8q24.23j	10025	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9p24.1o	10020	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9p24.1ba	10148	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9p23j	10334	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9p23n	11019	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9p21.3b	8653	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9p12b	8981	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9p11.2g	8872	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9q21.2d	10414	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9q22.2d	9483	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_9q31.2q	10794	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10p14d	9409	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10p14f	9795	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10p13h	9988	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10p12.31q	10192	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10p12.31x	10029	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q11.21w	10022	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q22.3e	9844	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q22.3l	10157	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q23.1c	10034	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q23.32g	10455	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q23.33t	10155	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q25.1q	10127	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q25.1ea	9435	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q25.3d	10152	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_10q26.13d	8998	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11p12ea	10435	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11p12va	10149	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11p11.12h	10145	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q12.1g	10009	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q12.2b	10120	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q12.3j	10154	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q14.1p	10025	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q14.2e	10148	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q21m	9976	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q22.1e	10039	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q22.1r	10155	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q23.2g	10144	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q23.3c	9374	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_11q24.2f	9537	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12p13.32c	9021	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12p13.1c	10170	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12p12.3aa	10411	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12p12.2i	10046	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12p12.1d	10029	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12p12.1u	10166	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12p11.1h	10147	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q13.11s	10459	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q13.11u	9123	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q13.2h	10026	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q13.2t	10074	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q14.1da	10124	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q14.1ia	10028	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q21.31o	10720	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q21.32z	10455	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q22g	10116	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q22k	10112	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q23.1ha	10143	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q23.1ia	10473	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q23.2g	9192	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_12q23.3l	10020	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_13q14.3a	10124	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_13q21.2f	10078	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_13q22.2g	10027	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_13q31.1ma	10016	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_13q31.3h	9837	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_13q32.1k	10453	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_13q33.3l	10134	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_14q12d	9845	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_14q21.1ka	10017	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_14q22.1a	10136	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_14q22.3c	10031	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_14q22.3d	8787	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_14q22.3g	8730	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q14l	10024	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q14y	10085	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q21.1l	8617	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q21.1r	10158	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q23b	10129	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLI_15q23b	8037	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q25.2e	10027	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q26.1g	9539	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_15q26.1h	10115	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_16q12.1g	10106	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_16q21y	10123	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_16q21aa	9550	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_17q11.1g	10139	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_18p11.32b	10024	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLI_18q12.2	8049	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_18q21.1n	9483	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_18q21.2c	8581	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLI_18q21.32	8047	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_18q22.1b	10085	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_18q22.1l	9769	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_18q22.2d	9470	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_18q23e	10025	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1ORF2_19q12	8042	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_19q13.2h	9937	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_20p11.21a	10115	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_21p11.2o	10022	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_21q21.1d	10153	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_21q22.2c	10135	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_22q13.33	8514	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLI_Xp22.2a	8048	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp22.2e	8934	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp21.3h	8671	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp21.1m	8688	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLI_Xp11.23	8044	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp11.23a	9216	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp11.23b	10142	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp11.22ha	10160	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp11.21na	10173	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xp11.1c	10424	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq11.1x	10429	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq13.2k	10124	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq13.3i	9624	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq21.1i	10139	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq21.1dc	9597	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq21.1sc	9716	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq21.1me	9057	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq21.2u	9507	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq22.1ja	10044	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq22.2g	10030	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq22.3c	10022	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq23ra	8585	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq25ha	8618	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq25sb	8653	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_Xq25zb	10475	1	1.00	7.69e-06	1	1	1	1	1.00	7.69e-06
L1FLnI_1p31.1d	10029	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1p31.1ha	10021	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLI_1p31.1c	8047	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1p31.1ec	10024	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1p13.2t	10130	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1q23.1d	9052	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1q23.2b	8813	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1q23.3m	10121	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1q25.2n	10167	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_1q32.2a	10065	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLI_1q44	8047	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_2p25.2a	9996	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_2p23.1l	10101	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_2p16.1l	10141	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_2p15g	10015	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
L1FLnI_2p12w	8771	1	1.00	5.41e-06	1	1	1	1	1.00	5.41e-06
